section_code,subject,course_number,course_name,instructor,credits,term,campus,class_schedule,parking_arrival_date,parking_arrival_time
BIOL1412-SJ01B,BIOL,1412,Anatomy & Physiology II,Faith M. Penny,3,Winter 2026,Saint John,"Monday, Wednesday, Friday 12:30-1:20 PM",2026-01-21,12:00
BIOL1412-SJ01B,BIOL,1412,Anatomy & Physiology II,Faith M. Penny,3,Winter 2026,Saint John,"Monday, Wednesday, Friday 12:30-1:20 PM",2026-01-19,12:10
BIOL1412-SJ01B,BIOL,1412,Anatomy & Physiology II,Faith M. Penny,3,Winter 2026,Saint John,"Monday, Wednesday, Friday 12:30-1:20 PM",2026-01-30,11:50
BIOL1412-SJ01B,BIOL,1412,Anatomy & Physiology II,Faith M. Penny,3,Winter 2026,Saint John,"Monday, Wednesday, Friday 12:30-1:20 PM",2026-01-16,12:00
BIOL1412-SJ01B,BIOL,1412,Anatomy & Physiology II,Faith M. Penny,3,Winter 2026,Saint John,"Monday, Wednesday, Friday 12:30-1:20 PM",2026-01-12,12:00
BIOL1412-SJ01B,BIOL,1412,Anatomy & Physiology II,Faith M. Penny,3,Winter 2026,Saint John,"Monday, Wednesday, Friday 12:30-1:20 PM",2026-01-30,12:05
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-19,08:40
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-13,08:05
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-14,08:35
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-04,08:10
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-04,08:10
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-21,08:30
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-26,08:25
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-19,08:30
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-26,08:30
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-06,08:00
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-04,08:30
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-26,08:05
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-03,08:20
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-14,08:20
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-05,08:40
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-06,08:10
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-28,08:30
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-14,08:25
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-19,08:25
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-21,08:20
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-26,08:30
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-28,08:25
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-28,08:40
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-20,08:15
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-07,08:05
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-21,08:00
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-12,08:15
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-28,08:40
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-19,08:25
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-28,08:10
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-02,08:20
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-28,08:15
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-07,08:00
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-07,08:15
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-12,08:00
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-14,08:20
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-14,08:35
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-19,08:15
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-06,08:30
BIOL1442-SJ01B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-04,08:25
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-04,08:20
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-04,08:05
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-27,08:00
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-14,08:05
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-02,08:10
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-28,08:20
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-19,08:10
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-21,08:40
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-07,08:20
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-28,08:25
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-03,08:40
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-26,08:25
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-07,08:10
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-13,08:00
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-19,08:20
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-21,08:15
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-04,08:00
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-20,08:30
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-03,08:20
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-13,08:05
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-27,08:10
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-21,08:20
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-19,08:40
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-02,08:10
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-07,08:00
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-27,08:25
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-03,08:05
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-21,08:15
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-02,08:15
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-27,08:35
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-02-02,08:05
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-21,08:30
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-13,08:30
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-28,08:00
BIOL1442-SJ02B,BIOL,1442,Anat & Phys for Nursing II,Faith M. Penny,4,Winter 2026,Saint John,"Monday, Tuesday, Wednesday 9:00-9:50 AM",2026-01-26,08:15
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-08,12:05
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-05,12:15
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-27,12:30
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-22,12:10
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-06,12:30
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-03,12:00
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-29,12:40
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-15,12:40
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-05,12:25
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-13,12:00
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-05,12:10
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-03,12:20
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-29,12:40
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-03,12:15
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-05,12:05
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-03,12:30
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-20,12:10
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-15,12:30
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-13,12:30
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-06,12:30
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-29,12:20
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-20,12:15
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-29,12:30
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-13,12:05
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-22,12:15
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-13,12:15
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-15,12:05
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-27,12:25
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-29,12:40
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-29,12:15
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-13,12:20
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-15,12:05
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-06,12:25
BIOL2015-SJ01B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-20,12:35
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-06,12:10
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-03,12:35
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-05,12:15
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-20,12:20
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-08,12:30
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-13,12:20
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-29,12:25
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-20,12:20
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-20,12:20
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-22,12:15
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-08,12:20
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-20,12:10
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-06,12:05
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-05,12:10
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-05,12:40
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-08,12:10
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-08,12:30
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-20,12:10
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-03,12:00
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-15,12:15
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-06,12:05
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-03,12:20
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-03,12:15
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-06,12:35
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-13,12:25
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-29,12:35
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-27,12:20
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-08,12:35
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-02-03,12:15
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-29,12:15
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-06,12:20
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-06,12:20
BIOL2015-SJ02B,BIOL,2015,Introductory Genetics,Jagger Watters-Gray,4,Winter 2026,Saint John,"Tuesday, Thursday 1:00-2:20 PM",2026-01-27,12:00
